High,Open,Low,Close,Weighted_Price,Volume_BTC,Volume_Currency
10381.73,10368.07,10367.91,10367.91,10374.09657,0.27671974,2870.717305
10385.23,10373.74,10368.11,10385.23,10379.63672,4.58191229,47558.58505
10387.23,10385.23,10372.69,10385,10385.04226,0.46454152,4824.283317
10385,10385,10379.66,10379.66,10382.12693,0.00420563,43.66338447
10394.24,10385,10385,10394.24,10390.66102,0.2876004,2988.358266
10397.74,10394.24,10381.66,10383.85,10391.56446,0.27913656,2900.665555
10410.11,10383.85,10382.13,10410.11,10409.25183,6.2968215,65545.20071
10410.02,10406.45,10396.07,10408.96,10405.1395,1.47916272,15390.89444
10410.71,10408.12,10396.37,10396.37,10404.85624,0.7108885,7396.692643
10409.01,10409.01,10408.98,10408.98,10408.99085,0.03188356,331.8756842
10410,10409.01,10405.92,10405.92,10409.28198,1.21786012,12677.0494
10411.26,10405.92,10402.77,10411.26,10403.08688,1.17979391,12273.49855
10418.78,10402.77,10394.26,10418.3,10412.4254,2.78743256,29023.93359
10418.27,10418.27,10406.16,10410.11,10409.27029,0.94298976,9815.835288
10418.19,10410.11,10404.4,10404.4,10417.85592,3.69647966,38509.39251
10418.17,10418.17,10399.25,10410.72,10402.04767,0.21682105,2255.382899
10412.67,10405,10399.29,10412.67,10406.69675,2.16097421,22488.60329
10412.06,10398.22,10396.77,10412.06,10398.26018,1.08542644,11286.54653
10413.25,10401,10401,10411.68,10411.73259,0.34738843,3616.915437
10411.64,10411.64,10405.11,10411.45,10410.82469,0.00967338,100.7078634
10419.94,10403.04,10400.34,10414.63,10417.39364,12.11119793,126167.1162
10414.53,10414.53,10395.9,10395.9,10400.49282,0.46622735,4848.994206
10408.75,10395.94,10395.94,10405.41,10406.77692,1.29588911,13486.02888
10405.22,10398.6,10392.56,10403.07,10401.84484,0.11966691,1244.75663
10403.42,10402.78,10388.59,10389.68,10389.73483,0.56094447,5828.064298
10401.48,10401.48,10385.57,10396.5,10395.81696,0.12232535,1271.671948
10402.38,10397.1,10385.79,10402.38,10397.18386,0.17471754,1816.570387
10412.97,10406.91,10397.96,10410.62,10406.5505,0.45875254,4774.031475
10410.6,10403.61,10396.55,10397.95,10405.98463,1.47405724,15339.01698
10411.75,10410.41,10397.98,10405.26,10405.53686,0.41189646,4286.003799
10412.59,10410,10410,10412.59,10410.43015,1.19992037,12491.6872
10412.59,10412.59,10404.15,10412.59,10407.70963,0.30929608,3219.06379
10412.59,10410.53,10404.27,10404.67,10405.66237,0.18761099,1952.216619
10410.5,10410.5,10401.38,10401.38,10403.77201,0.0807438,840.0400862
10410.4,10410.4,10400,10406.24,10403.89827,0.45203187,4702.893591
10406.24,10406.24,10391.28,10406.23,10395.10055,0.44863136,4663.568099
10406.19,10406.19,10392.95,10403.2,10395.08168,0.66124172,6873.661687
10401.57,10401.57,10385.05,10385.07,10398.19376,0.09443794,981.9839986
10399.79,10385.14,10384.98,10384.98,10388.80214,0.19766563,2053.509121
10398.93,10398.93,10382.97,10382.97,10384.18612,0.26103711,2710.657934
10398.74,10390,10390,10398.73,10390.06727,10.10396682,104980.895
10398.74,10397.18,10381.07,10384.62,10393.84076,0.71773451,7460.018203
10398.71,10398.66,10398.66,10398.71,10398.66492,0.10274676,1068.429128
10406.24,10398.71,10390.2,10398.63,10397.49219,0.22152836,2303.339393
10407.95,10398.63,10398.63,10405.88,10398.94046,2.10813874,21922.40924
10407.12,10405.64,10393.19,10406.17,10400.09864,0.25241471,2625.137882
10405.78,10405.78,10405.76,10405.76,10405.76412,0.08683495,903.5840069
10404.45,10392.88,10392.88,10404.45,10393.47138,0.31616006,3286.000536
10409.25,10404.94,10402.69,10402.69,10407.15239,3.01410834,31368.28481
10401.99,10401.99,10381.98,10381.98,10384.77673,1.79258434,18615.58814
10394.24,10388.44,10388.44,10394.24,10392.2679,0.00980407,101.8865219
10398.36,10384.32,10384.3,10398.36,10385.17558,4.34276198,45100.34567
10395.56,10395.56,10375.45,10391.13,10391.25275,0.60227847,6258.427807
10392.71,10392.71,10389.99,10389.99,10391.43576,0.30023046,3119.825539
10398.71,10389.93,10383.27,10398.59,10387.01816,0.8276426,8596.738717
10398.41,10389.96,10389.96,10398.37,10393.01347,0.36939411,3839.11796
10398.74,10398.25,10383.3,10384.76,10394.48192,0.80299195,8346.685306
10385.52,10385.52,10385.52,10385.52,10385.52,0.10510086,1091.527084
10398.26,10397.95,10384.56,10384.56,10385.32278,0.13756618,1428.669182
10400,10391.28,10383.05,10383.05,10398.56322,2.7459951,28554.40366
10397.62,10384.71,10384.71,10397.54,10393.95962,0.0285402,296.6456864
10397.44,10385.34,10385.34,10397.44,10386.8801,0.02541028,263.9335317
10397.92,10397.92,10393.81,10397.92,10394.04713,1.06170379,11035.39924
10397.93,10397.9,10397.9,10397.93,10397.90167,0.03236995,336.5795573
10402.3,10386.14,10386.14,10396.97,10400.33118,6.08872752,63324.78264
10409.98,10406.4,10399.27,10399.27,10407.91141,0.01813569,188.7546549
10406.3,10406.3,10395.79,10395.79,10400.26292,0.05669753,589.6692192
10406.24,10403.05,10403.05,10406.21,10405.68196,0.04429585,460.9285271
10406.24,10406.14,10395.79,10406.24,10405.37613,0.09317736,969.5454776
10406.24,10406.13,10393.91,10406.18,10403.28446,0.41205216,4286.695834
10406.19,10400.56,10389.31,10405.86,10403.07474,0.11579521,1204.626224
10404,10404,10400,10404,10400.21982,0.11318158,1177.113311
10403.97,10403.94,10403.94,10403.97,10403.95022,0.00379522,39.48527995
10404,10403.97,10403.97,10404,10403.99549,0.02708095,281.7500816
10404,10403.97,10396.67,10396.67,10400.87484,0.03308,344.0609396
10403.96,10403.96,10403.96,10403.96,10403.96,0.00452511,47.07906344
10404,10400,10396.59,10403.97,10399.9744,10.12549513,105304.8901
10404,10403.97,10399.12,10399.15,10399.16353,4.01703787,41773.83372
10399.12,10399.12,10396.24,10396.24,10398.18822,0.01313878,136.6195074
10404,10396,10396,10400,10402.49773,0.36537834,3800.847354
10404,10396,10396,10404,10396.50897,2.12191902,22060.55012
10404,10396.1,10396.07,10404,10397.7276,0.08816499,916.7155495
10407,10396.07,10396,10405.28,10405.91426,2.89339174,30108.38638
10409.96,10407.74,10407.74,10409.93,10409.54816,0.34408686,3581.788742
10409.93,10409.93,10399.27,10409.79,10408.31426,0.14289871,1487.334682
10409.74,10409.74,10409.74,10409.74,10409.74,0.00133457,13.89252671
10409.74,10409.74,10409.74,10409.74,10409.74,0.0054,56.212596
10406.01,10406.01,10402.71,10406.01,10403.5025,0.10839836,1127.72261
10412.37,10406.01,10406.01,10410,10409.69045,17.99407908,187312.7931
10425.04,10414.72,10407.65,10424.73,10424.053,66.166058,689718.4956
10423.91,10418.08,10418.08,10423.91,10421.19657,0.06120872,637.8681031
10430,10423.33,10423.2,10429.52,10427.41691,59.29468604,618290.4118
10426.23,10419.28,10415.56,10415.56,10419.89793,0.81224085,8463.46675
10427.745,10422.42,10417.255,10417.255,10424.22398,1.1474758,11962.99499
10429.26,10425.56,10418.95,10418.95,10428.55003,1.48271075,15462.52323
10429.23,10429.23,10425.61,10425.61,10428.39242,0.04115315,429.1611973
10432.26,10429.23,10426.35,10426.35,10430.74716,1.01243754,10560.48
10431.65,10424.98,10424.95,10426.63,10430.70878,0.23438628,2444.815029
10429.2,10429.2,10418.61,10418.61,10427.47172,0.0389163,405.7986175
10429.16,10418.61,10413.76,10413.77,10415.00501,2.97050182,30937.79135
10420.97,10413.77,10405.84,10406.17,10409.94898,3.29181905,34267.66836
10413.25,10409.62,10403.29,10403.51,10407.93422,5.42735586,56487.5628
10415.96,10406.57,10403.52,10415.96,10407.72094,1.85109186,19265.64752
10420.76,10418.56,10418.26,10418.67,10419.35975,0.13064745,1361.262782
10418.26,10418.26,10414.45,10414.45,10415.08733,0.79288388,8257.95485
10416.06,10414.45,10411.57,10416.06,10413.65729,0.45671936,4756.118892
10416.61,10416.03,10406.9,10416.61,10410.76658,0.50897018,5298.76974
10418.25,10416.61,10416.61,10418.22,10418.09748,0.05897079,614.3634385
10418.26,10418.22,10418.19,10418.23,10418.24217,0.06306717,657.0490499
10418.26,10418.23,10416.75,10418.2,10417.31071,0.10129898,1055.262949
10418.26,10418.23,10418.2,10418.26,10418.22839,0.00316979,33.02359618
10418.26,10418.23,10412.08,10412.08,10417.37883,0.00350502,36.51312115
10418.23,10411.65,10411.65,10418.23,10411.65188,3.46195306,36044.6501
10418.23,10418.23,10418.23,10418.23,10418.23,0.01054,109.8081442
10418.18,10412.65,10406.68,10406.68,10409.22659,0.42013265,4373.255951
10417.66,10417.66,10400.56,10400.56,10403.92636,3.28826799,34210.89801
10415.58,10415.58,10401.28,10413.25,10411.34115,0.12690639,1321.265721
10413.27,10413.27,10396.43,10412.87,10407.74722,0.33527813,3489.490025
10408.84,10397.66,10397.66,10408.79,10402.8024,0.0406545,422.9207301
10408.79,10408.79,10397.6,10397.6,10406.08569,0.02703713,281.3506916
10406.47,10406.47,10394.94,10395.05,10405.38733,0.05521545,574.5381436
10410,10406.47,10406.47,10408.45,10409.77804,1.50833303,15701.41205
10410,10394.91,10394.91,10409.36,10399.01916,0.34987451,3638.351734
10407.6,10396.15,10394.58,10407.58,10406.55495,1.35750446,14126.94475
10406.95,10401.21,10394.79,10406.765,10402.39632,1.106757515,11513.97306
10406.3,10406.27,10395,10405.95,10398.2377,0.85601057,8901.001378
10408.76,10406.18,10406.18,10406.21,10407.74848,0.174066,1811.635147
10413.73,10406.2,10395.74,10410.01,10410.74029,12.20194122,127031.2411
10413.04,10410.01,10409.95,10413.04,10412.1461,0.19105249,1989.266439
10409.75,10409.75,10400.78,10400.78,10401.26567,0.42277034,4397.346625
10412.34,10409.6,10402.93,10402.93,10408.1415,0.31456015,3273.986551
10410.25,10410.1,10406.59,10410,10407.98219,0.59078195,6148.848013
10410.125,10409.505,10406.27,10410,10408.12813,0.405304635,4218.435503
10410,10408.91,10405.95,10410,10408.27406,0.21982732,2288.022993
10410,10410,10395.14,10410,10398.56927,1.06975687,11123.94091
10409.73,10409.73,10403.87,10409.73,10404.1225,0.0601975,626.3021641
10409.73,10409.73,10409.73,10409.73,10409.73,0.00128588,13.38566361
10409.47,10409.47,10398.01,10407.94,10406.37226,0.07921144,824.3037315
10407.95,10398.04,10398,10398.01,10398.09831,0.26165145,2720.677501
10400,10400,10392.32,10392.32,10396.18806,3.65607845,38009.27911
10396.17,10396.17,10396.14,10396.14,10396.16977,0.06515348,677.3466391
10399.18,10399.18,10381.12,10390.08,10389.17729,5.33241371,55399.39141
10391.95,10382.35,10382.34,10390.09,10388.51759,4.8754245,50648.43319
10393.89,10393.86,10393.86,10393.89,10393.88708,0.33890111,3522.49987
10393.85,10383.75,10383.67,10388.75,10385.01519,1.19106807,12369.26
10393.86,10393.85,10388.76,10393.82,10393.41175,0.02324109,241.554218
10393.83,10393.82,10390.11,10390.11,10392.17621,0.19469014,2023.254242
10398.99,10390.1,10384.64,10384.64,10390.76952,7.20348537,74849.75624
10398.97,10384.92,10384.92,10397.16,10390.38564,0.24166034,2510.944126
10399.76,10397.16,10390.48,10399.76,10398.07371,8.25767014,85863.86275
10401.4,10400.42,10400.42,10401.34,10401.35531,0.73749501,7670.947635
10401.54,10401.35,10390.29,10401.54,10400.87095,1.56136842,16239.59144
10404.18,10401.55,10401.55,10404.18,10401.70867,3.96718904,41265.54463
10404.18,10404.18,10392.95,10400.95,10395.80784,9.44708838,98210.11543
10400.9,10400.9,10388.9,10388.9,10388.98068,0.25125848,2610.319495
10400.95,10399.26,10390.87,10399.25,10396.97607,8.21788031,85441.10489
10399.28,10390.5,10385.48,10388.34,10386.57925,5.12512859,53232.55427
10398.66,10388.35,10388.28,10393.81,10389.32207,2.7473844,28543.46138
10389.93,10389.93,10384.57,10384.57,10386.17192,0.4824992,5011.31964
10387.77,10387.77,10383.57,10387.77,10385.2458,0.49421791,5132.574474
10391.33,10391.33,10378.07,10378.07,10383.06229,0.35998882,3737.786342
10386.21,10383.98,10383.98,10386.21,10384.11762,0.13144754,1364.966716
10386.21,10378.05,10378.05,10386.21,10380.40924,10.93888952,113550.1498
10386.21,10386.21,10378.35,10385,10384.69827,10.82746534,112439.9606
10385,10385,10371.84,10380.66,10379.90303,21.77410126,226013.0596
10386.9,10382.76,10381.11,10386.9,10381.91138,1.32987582,13806.65291
10389.31,10382.72,10380,10380.01,10383.88293,0.40438114,4199.046418
10381.34,10380.01,10366.57,10380.3,10369.84029,11.48778675,119126.5139
10375.1,10375.1,10366.98,10372.72,10369.80381,1.89123866,19611.77387
10379.3,10376.88,10366.6,10366.6,10369.1333,4.19489378,43497.41276
10374.97,10370.61,10363.13,10371.25,10366.29304,25.22071599,261445.3326
10371.24,10371.24,10360.09,10360.09,10362.28491,1.19640581,12397.49787
10367.58,10367.58,10340.4,10353.96,10352.77139,39.7475416,411497.2115
10360.21,10352.71,10352.71,10355,10354.64727,1.21724223,12604.11393
10365.09,10362.17,10361.62,10361.62,10362.19195,1.29640976,13433.64678
10370.27,10361.59,10360.66,10370.27,10366.60544,2.21186936,22929.57693
10366.43,10366.43,10358.53,10363.57,10359.07593,1.28223027,13282.72072
10365.86,10359.4,10357.59,10357.59,10359.01205,1.49286222,15464.57773
10377.54,10358.34,10352.58,10364.05,10368.52003,7.18659527,74514.35697
10370.53,10367.76,10362.94,10362.94,10366.76679,0.32005818,3317.968513
10366.5,10363.79,10363.79,10363.82,10363.82562,5.00429077,51863.59689
10366.82,10366.82,10363.82,10366.25,10366.12778,0.11137624,1154.540335
10366.79,10366.79,10365.52,10365.52,10366.54434,0.18279167,1894.917952
10365.49,10365.49,10359.81,10359.82,10363.59287,0.36775607,3811.274185
10361.87,10360.47,10360.44,10361.87,10361.70459,3.23404534,33510.22245
10365,10361.41,10361,10361,10361.78959,3.56998129,36991.39495
10362.43,10362.43,10346.69,10346.69,10348.36239,7.20764981,74587.37221
10355.5,10355,10350.83,10350.83,10353.05185,0.28492396,2949.832532
10359.85,10359.85,10350.83,10351.91,10352.89189,0.14039209,1453.46413
10359.82,10351.91,10351.91,10359.82,10352.37755,2.55870213,26488.65048
10362.14,10359.82,10356.63,10359.82,10360.10885,0.08399003,870.1458528
10362.11,10362.11,10354.59,10362.11,10355.48097,0.96312455,9973.617954
10362.14,10362.11,10361.69,10361.69,10362.11181,0.53133526,5505.755373
10361.69,10361.66,10361.61,10361.63,10361.65207,0.87565452,9073.227472
10372.5,10364.7,10364.7,10371.84,10369.34139,7.92269605,82153.14007
10377.65,10375.06,10371.22,10371.22,10372.10427,5.21550716,54095.7841
10380.27,10377.64,10377.64,10380.24,10379.72445,0.64679304,6713.533531
10384.65,10384.65,10372.8,10375.19,10377.18193,4.80522543,49864.69851
10377.64,10377.64,10367.89,10374.39,10368.97995,4.53577929,47031.40451
10370.25,10370.25,10364.61,10366.07,10366.2496,3.70612439,38418.61046
10370.24,10364.48,10363.14,10370.24,10367.42416,3.50048869,36291.051
10371.33,10370.24,10368.1,10368.1,10371.12796,1.53856909,15956.69691
10381.43,10380.46,10376.06,10381.43,10380.77007,0.13471533,1398.448866
10381.01,10381.01,10366.48,10379.03,10375.40123,0.21213595,2200.995597
10377.83,10377.26,10377.26,10377.83,10377.71232,0.08160788,846.903102
10374.22,10366.54,10363.06,10366.51,10364.91005,4.0784335,42272.59638
10368.67,10366.51,10363.63,10367.14,10368.25578,1.24800665,12939.65216
10368.64,10363.28,10363.01,10368.64,10366.3123,0.11447781,1186.71273
10368.64,10368.64,10364.16,10364.16,10364.85811,0.25317174,2624.089162
10379.37,10368.64,10368.64,10370.07,10370.29618,15.59444483,161719.0116
10372,10371.04,10366.24,10372,10369.32864,6.21811954,64477.72502
10377.69,10372,10366.18,10377.69,10375.71685,23.37249133,242506.3521
10375.6,10374.04,10370.8,10370.8,10373.94811,0.62882032,6523.349368
10377.57,10377.57,10370.8,10377.57,10372.481,0.94505684,9802.584121
10377.57,10377.57,10370.89,10371.1,10371.54039,0.35848477,3718.039273
10380.27,10370.99,10370.99,10378.23,10377.59779,5.25769629,54562.25737
10380,10378.23,10375.12,10375.22,10376.34227,0.06603196,685.1702178
10385.31,10375.35,10375.35,10384.09,10381.05964,8.99495302,93377.14374
10391.78,10385.47,10383.59,10383.59,10387.73148,10.50711722,109145.1123
10390.34,10389.17,10383.58,10390.34,10383.81421,11.45561671,118952.9956
10397.63,10390.31,10389.31,10389.31,10390.84777,1.04398803,10847.9207
10393.11,10383.58,10383.58,10390,10389.99904,31.432973,326588.5593
10390,10390,10383.66,10383.66,10389.06193,8.99314706,93430.36171
10383.66,10383.66,10383.66,10383.66,10383.66,0.00194229,20.16807898
10385.58,10385.58,10382.31,10382.31,10383.59983,0.17127112,1778.410773
10390,10385.2,10382.31,10390,10385.92338,2.30033332,23891.08561
10387.26,10386.94,10386.94,10387.26,10387.23543,0.03541807,367.8958316
10394.11,10387.26,10385.48,10390,10388.96326,11.34884783,117902.7632
10395,10390,10389,10395,10392.20862,46.58981735,484171.1016
10394.58,10390.19,10390.19,10394.58,10391.64828,0.10514461,1092.625806
10403,10397.82,10396.58,10396.58,10400.47079,2.71669293,28254.88546
10395.5,10395.5,10392.8,10394.07,10395.4078,1.57839847,16408.09576
10394.07,10392.24,10389,10389.85,10390.8963,2.6090259,27110.11756
10390.16,10390,10390,10390,10390.0001,10.80640078,112278.5052
10395,10390,10390,10395,10392.6257,19.36136059,201215.3737
10396.09,10396.09,10395.99,10395.99,10395.99669,1.54251559,16035.98697
10397,10395,10395,10397,10395.81471,15.17840151,157791.8496
10397,10397,10397,10397,10397,0.04683569,486.9506689
10397,10397,10397,10397,10397,0.03841568,399.407825
10401.7,10396.97,10396.97,10401.7,10397.08635,3.13654085,32610.88604
10401.92,10401.7,10395.99,10401.92,10401.42564,0.71821791,7470.490182
10401.6,10401.6,10394.21,10394.94,10396.78334,1.71558344,17836.54932
10392.56,10392.56,10385,10391.32,10389.36691,0.17842762,1853.750011
10389.36,10382.27,10382.27,10382.27,10388.68697,0.09059353,941.1478243
10381.26,10380.26,10379.79,10381.26,10381.11042,1.71390123,17792.19792
10382.81,10380.61,10378.69,10382.78,10380.89101,6.45822467,67042.12639
10383.79,10382.75,10379.69,10383.76,10382.43671,3.88299508,40314.95066
10383.76,10383.76,10379.69,10379.69,10380.4285,1.2481475,12956.30588
10383.77,10383.73,10372.2,10378.47,10376.72528,18.61309307,193142.9534
10378.47,10378.47,10365.09,10365.09,10367.16136,4.44376188,46069.19646
10371.51,10371.5,10365,10367.83,10367.07448,17.89620668,185531.3076
10379.41,10371.51,10369.49,10369.49,10373.0105,12.17273075,126267.8638
10379.43,10379.42,10379.41,10379.42,10379.42282,0.26034274,2702.207376
10382.01,10379.42,10371.84,10382.01,10373.30948,0.14384541,1492.152956
10383.74,10383.73,10371.72,10371.72,10372.42917,7.63133007,79155.43059
10394.23,10369.75,10369.75,10394.23,10384.34999,15.44900264,160427.8504
10397.5,10397.5,10394.48,10394.49,10394.49199,4.76405908,49519.97395
10397.52,10395.33,10389.9,10389.9,10393.63451,2.9144136,30291.34977
10387.66,10387.66,10379.64,10385.41,10385.79933,4.50148268,46751.49579
10390.72,10380.74,10380.74,10390.72,10385.49905,2.33772535,24278.44441
10390.73,10390.73,10385.1,10385.2,10386.0437,1.52395147,15827.82657
10391.625,10391.625,10385.26,10385.31,10387.39181,0.88252132,9166.230014
10392.52,10392.52,10385.42,10385.42,10388.73991,0.24109117,2504.63346
10392.52,10392.52,10382.02,10392.51,10390.48469,0.45872369,4766.361476
10392.84,10387.25,10387.25,10388.76,10387.35224,5.2677498,54717.9727
10392.85,10392.84,10392.84,10392.85,10392.84986,0.73249706,7612.731969
10393.41,10392.85,10392.85,10393.4,10393.40108,0.2599865,2702.143971
10393.21,10393.21,10393.18,10393.18,10393.19986,0.04748674,493.5391796
10394.17,10393.21,10393.21,10394.17,10393.99838,1.31064473,13622.83921
10397.27,10394.16,10394.16,10397.27,10395.20091,8.37730126,87083.72966
10418.93,10398.84,10398.84,10414.66,10409.87332,31.86204893,331679.8931
10419,10416.38,10411.79,10419,10417.32838,9.15854704,95407.59202
10427.89,10419.86,10414.09,10427.49,10422.87735,13.36836181,139336.7956
10431.93,10427.49,10427.49,10430.4,10428.20703,16.42708304,171305.0229
10424.82,10422.74,10407.08,10417.98,10417.20295,31.5696139,328867.0751
10418.42,10412.45,10412.45,10418.4,10418.07696,11.51097669,119922.2411
10417.18,10417.17,10415.12,10417.18,10416.41221,3.83373442,39933.75802
10420.72,10417.67,10415.32,10418.05,10417.77545,5.99428231,62447.0871
10421.83,10418.05,10409.45,10409.45,10415.33943,16.9512368,176552.8849
10419.7,10406.63,10406.63,10419,10409.5402,0.17237264,1794.319925
10418.98,10413.39,10409.93,10413.27,10413.25231,5.38423583,56067.40618
10413.51,10413.51,10406.76,10406.76,10408.69949,1.81396694,18881.03677
10407,10401.8,10397.26,10401.78,10401.25071,6.8210493,70947.44388
10397.58,10390.62,10390.62,10391.78,10396.64538,1.80744262,18791.33996
10401.76,10397.19,10391.61,10401.68,10395.21346,4.07822804,42394.05102
10401.02,10401,10391.35,10391.35,10392.10922,7.01251552,72874.82716
10391.38,10388.25,10388.25,10391.38,10391.30381,9.43530505,98045.1213
10393.17,10392.26,10389.83,10393.14,10392.55754,9.25761089,96210.25383
10399.12,10393.14,10389.18,10398.68,10395.77686,15.1407322,157399.6734
10403.84,10398.69,10395.85,10402.48,10401.74733,22.81150317,237279.4922
10401.09,10401.09,10394.03,10398.17,10400.66251,9.20466448,95734.60879
10398.18,10398.17,10392.6,10398.14,10392.90246,2.00961801,20885.76395
10398.15,10398.14,10392.62,10398.15,10396.44741,5.24375782,54516.45239
10400.41,10400.41,10397.95,10397.95,10398.07184,1.68337273,17503.83058
10405.61,10398.23,10398.2,10405.61,10398.44511,5.45225056,56694.92815
10405.61,10405.61,10396.44,10396.44,10402.49529,1.75096636,18214.41931
10405.61,10405.61,10397.8,10405.61,10405.4331,0.34468675,3586.614919
10410.98,10405.61,10405.61,10410.98,10406.31177,10.35522217,107759.6704
10416.18,10410.98,10406.71,10416.17,10412.84388,7.95721289,82857.21553
10416.19,10416.18,10412.46,10416.19,10415.42091,6.47426279,67432.17206
10427.12,10416.19,10416.19,10416.34,10422.33551,0.34733699,3620.062643
10418.4,10418.16,10398,10408.77,10410.56041,23.31507683,242723.0159
10435.89,10410.44,10410.44,10426.94,10429.42319,57.72784155,602068.0894
10432.33,10430.14,10430.14,10432.32,10430.21496,3.11911376,32533.02699
10437.83,10432.33,10431.71,10437.83,10432.63844,7.17972283,74903.45238
10450,10434.7,10423.66,10427.56,10435.99832,21.42000889,223539.1767
10467.83,10433.18,10431.72,10457.08,10448.73294,45.28341465,473154.3061
10460.46,10454,10451.73,10453.06,10457.06272,13.86326516,144969.0333
10452.53,10444,10443.49,10450.42,10448.04208,7.36611979,76961.52949
10467.46,10465.86,10451.15,10451.15,10455.19537,15.03418433,157185.3344
10455.82,10451.83,10447,10455.73,10454.79246,7.53161961,78741.5199
10471,10463.75,10452.74,10471,10468.7536,0.96636665,10116.65434
10478.24,10470.97,10466.61,10472.79,10472.27368,10.60159215,111022.7744
10485,10474.91,10467.67,10467.67,10474.60792,19.60475416,205352.1131
10472.01,10468.67,10462.57,10468.81,10466.71347,5.3960782,56479.20439
10468.45,10468.45,10454.98,10465.39,10456.47942,1.77923482,18604.53227
10467.19,10467.19,10450,10454.09,10451.94979,4.78558783,50018.7237
10460.31,10454.09,10454.06,10460.31,10460.27308,2.48332231,25976.22951
10460.28,10460,10451.04,10451.04,10456.71856,4.37297074,45726.92432
10460.31,10459.53,10450,10459.33,10458.41204,11.50848067,120360.4328
10465.21,10465.19,10465.19,10465.21,10465.19082,0.12114669,1267.823228
10465.22,10465.21,10451.87,10464.29,10455.16961,6.15454652,64346.82774
10464.09,10456.36,10449.66,10449.66,10453.64292,4.82919785,50482.7099
10453.3,10448.51,10437.65,10437.65,10448.80749,22.25285521,232515.8002
10455.04,10444.54,10437.67,10455.04,10443.72333,6.1545346,64276.25659
10457.36,10451.84,10439.79,10440.19,10451.47327,8.37325183,87512.81771
10446.42,10440.19,10427.1,10446.42,10440.51054,2.63094403,27468.39888
10447.89,10446.31,10436.66,10447.44,10445.13714,11.53925343,120529.0846
10447.21,10447.21,10445.87,10445.87,10446.73845,0.41902446,4377.438939
10446.19,10446.19,10437.64,10445.52,10438.72258,7.31731486,76383.41986
10445.4,10445.4,10438.37,10438.37,10438.59236,12.01142969,125382.4182
10446.16,10446.16,10439.23,10446.16,10445.96894,0.4244994,4434.307546
10446.16,10439.23,10439.23,10446.13,10440.0766,0.78007419,8144.0343
10446.13,10439.38,10439.13,10439.13,10439.58589,2.23974187,23381.97762
10446.13,10446.09,10432.67,10432.67,10442.4414,2.49598268,26064.15288
10455.54,10433.3,10433.27,10454.2,10450.85762,4.91918588,51409.71123
10454.88,10446.79,10446.78,10454.88,10449.59895,4.75211069,49657.65086
10454.8,10451.82,10441.5,10441.98,10450.22803,1.92953428,20164.07321
10455.55,10442.87,10442.87,10455.55,10450.38632,0.85817186,8968.227461
10459.44,10445.41,10445.41,10455.57,10456.17069,0.83191311,8698.62548
10469.28,10465,10443.9,10460.5,10454.46626,14.005315,146418.0931
10459.99,10455.9,10446.13,10459.99,10455.77561,1.92887893,20167.92527
10467.28,10459.99,10459.99,10461.37,10460.68543,0.23253617,2432.487724
10467.28,10467.27,10467.17,10467.28,10467.27008,2.3054318,24131.5773
10469.78,10467.27,10454.55,10469.75,10469.01106,1.83733855,19235.1176
10478.29,10469.75,10469.75,10478.29,10470.88187,7.0137168,73439.80011
10492.19,10478.26,10475.41,10479.56,10487.55716,20.06063803,210387.0881
10495,10488.26,10475.77,10488.79,10488.16563,11.33179851,118849.7797
10481.16,10481.16,10471.19,10479.09,10477.52648,6.34354626,66464.67393
10489.8,10479.07,10479.07,10489.79,10480.29437,3.58827812,37606.21098
10500,10495.12,10482.51,10488.63,10494.55363,8.82546092,92619.27293
10484.29,10476.34,10464.83,10476.29,10474.80138,9.09501556,95268.48158
10488.29,10476.29,10472.84,10488.26,10478.21333,8.31193994,87094.27987
10488.26,10488.26,10470.08,10479.24,10475.83447,9.23077426,96700.06314
10509.5,10473.07,10473.07,10501.7,10496.78413,32.69151077,343155.7313
10527,10493.05,10491.1,10491.1,10510.3686,44.34362985,466067.8948
10509.46,10489.02,10485.19,10491.24,10495.38727,14.42599658,151406.4209
10492.3,10481.28,10475,10481.03,10481.38685,3.57133828,37432.57808
10491.91,10481.27,10472.24,10487.39,10482.26625,4.36528277,45758.05624
10487.26,10473.35,10473.35,10482.53,10485.58344,0.05527411,579.5812926
10504.54,10487.22,10477.99,10477.99,10493.71862,6.14409956,64474.45197
10487.89,10477.99,10477.2,10482.48,10481.90696,2.14871483,22522.62892
10485.25,10485.25,10473.16,10478.85,10474.45258,6.38042645,66831.4743
10486,10478.64,10467.26,10486,10477.17558,1.8446737,19326.97025
10488.29,10486,10478.94,10486.18,10485.37021,4.86191939,50979.02475
10494.24,10481.4,10479.71,10490.8,10485.81386,8.38703542,87944.89222
10498.21,10490.8,10484.11,10498.21,10494.85272,2.79979835,29383.47134
10498.21,10498.21,10495.47,10498.21,10497.91908,2.22788295,23388.13493
10517.28,10498.21,10498.21,10516.73,10504.72874,3.41460364,35869.48499
10517.31,10512.96,10504.43,10517.31,10515.70773,2.33911547,24597.45464
10520,10517.31,10506.19,10519.96,10515.38169,5.96715042,62746.86424
10550,10520,10516.67,10518.17,10533.34342,55.79126533,587668.5573
10543.24,10521.87,10509.63,10532.53,10528.12785,46.43309079,488853.5163
10545,10536.85,10520,10545,10536.53925,18.61214793,196107.6272
10550,10550,10526.98,10539.31,10543.77159,13.31003762,140337.9966
